timestamp,speed,engine_rpm,coolant_temp,throttle_position,latitude,longitude,elevation,acceleration,sessionID,intersectionDist,intersectionDirection,lvelX,lposX,rposX,rvelX,mvelX,mposX,leftlane_valid,leftlane_offset,leftlane_curvature,leftlane_boundarytype,rightlane_valid,rightlane_offset,rightlane_curvature,rightlane_boundarytype,ssa,pbrk,hv_accp,b_p,numHandsOnWheel,gripClusterID,left_x0,left_y0,left_d,left_theta,left_onOff,left_isMoving,left_movingD,left_movingTheta,right_x0,right_y0,right_d,right_theta,right_onOff,right_isMoving,right_movingD,right_movingTheta,dBeweenHands,angleBetweenHands,binX1,binX2,binX3,binX4,binTheta1,binTheta2,binTheta3,binTheta4,Mean
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04 18:34:39.300,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,9,3.48,1.01,3.63,3.42,0.0,1.0,0.1,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-51.9672906661
2016-05-04 18:34:39.400,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,6,-1.62,0.36,1.66,6.07,0.0,0.0,0.0,0.0,0.56,2.0,2.08,4.44,0.0,0.0,0.0,0.0,2.73,1.63,0.0,0.0,0.0,0.0,0.970588235294,0.0,0.0,0.0294117647059,-18.2249751023
2016-05-04 18:34:39.500,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,4,-1.44,0.58,1.56,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.294117647059,0.0,0.0,0.705882352941,-3.62622333433
2016-05-04 18:34:39.600,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,1,3,-1.05,0.7,1.26,5.7,1.0,0.0,0.0,0.0,0.59,1.46,1.57,4.33,0.0,0.0,0.0,0.0,1.81,1.37,0.0147058823529,0.0147058823529,0.0,0.0147058823529,0.352941176471,0.191176470588,0.0,0.455882352941,-12.3579048904
2016-05-04 18:34:39.700,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,6,1.06,1.07,1.51,3.93,0.0,0.0,0.0,0.0,1.31,1.6,2.07,4.03,0.0,0.0,0.0,0.0,0.59,0.09,0.0441176470588,0.0441176470588,0.0588235294118,0.147058823529,0.117647058824,0.323529411765,0.0294117647059,0.529411764706,-3.86453939244
2016-05-04 18:34:39.800,0,0,77.0,39.0,37.369715,-122.07314,49.3,0.0,24.0,76.74,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,4,1.48,0.98,1.78,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.07999999006
2016-05-04 18:34:39.900,0,0,77.0,39.0,37.3697152,-122.07314,49.3,0.0,24.0,76.737,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,4,1.7,0.93,1.94,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264705882353,0.0,0.0,0.0,0.735294117647,0.0,0.0,0.264705882353,-3.31479969368
2016-05-04 18:34:40.000,0,0,77.0,39.0,37.3697154,-122.07314,49.3,0.0,24.0,76.734,-2.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.0,0.0,0.0,1.0,0,6,-1.08,1.43,1.79,5.36,0.0,0.0,0.0,0.0,1.72,0.88,1.93,3.61,0.0,0.0,0.0,0.0,2.85,1.75,0.0588235294118,0.117647058824,0.117647058824,0.102941176471,0.161764705882,0.632352941176,0.0,0.205882352941,-1.30910639878
